id;titre;auteurs;year;typepubli;equipe;thematic;axe
7607;<em>La transition urbaine des 18ème et 19ème siècles en France</em>;BRETAGNOLLEA,FRANCA;2015;rapport;PARIS;;4b_union_europeenne
7608;<em>Functional Urban Areas and European harmonization : a feasibility study from a comparison between two approches (commuting flow and accessibility isochrones)</em>;GUÉROISM,BRETAGNOLLEA,MATHIANH,PAVARDA;2014;rapport;PARIS;;4b_union_europeenne
7609;<em>UMZ : a data base now operational for urban studies (M4D improvements)</em>;BRETAGNOLLEA,GUÉROISM,MATHIANH,PAVARDA;2014;rapport;PARIS;;4b_union_europeenne
7610;<em>European Neighbouring cities</em>;BRETAGNOLLEA,GUÉROISM,MATHIANH,PAVARDA;2014;rapport;PARIS;;4b_union_europeenne
7611;<em>Les systèmes urbains français</em>;BERROIRS,CATTANN,GUÉROISM,PAULUSF,VACCHIANI-MARCUZZOC;2013;rapport;PARIS;;1_recompo_territoire_metro
7612;<em>Time efficiency at world container ports</em>;DUCRUETC,ITOHH,MERKO;2014;rapport;PARIS;;2b_systemes_villes
7614;<em>Etude de faisabilité d'une observation pérenne des espaces transfrontaliers</em>;FEREDJA,GIRAUDT,GRASLANDC,GUÉROISM,LOUVETR,MADELINM,MICHELY,YSEBAERTR;2014;rapport;PARIS;;4b_union_europeenne
7615;<em>Lieux et hauts lieux des densités intermédiaires</em>;DESJARDINSX,BERROIRS,QUEVAC,FLEURYA;2013;rapport;PARIS;;1_recompo_territoire_metro
7616;<em>Mobilité et Systèmes urbains durables</em>;DUVALPP,GETTONF,PUMAIND;2014;rapport;PARIS;;hors_axe
7617;<em>L’évaluation de la Recherche et de l’Enseignement Supérieur. </em>;PUMAIND,DARDELLEF;2013;rapport;PARIS;;hors_axe
7618;<em>TransMonDyn : Modéliser les grandes transitions de l'évolution du peuplement dans l'Ancien et le Nouveau Monde: contraintes environnementales, interactions spatiales et innovations sociales dans la dynamique multi-échelles de systèmes complexes</em>;SANDERSL;2015;rapport;PARIS;;3b_explo_modelisation
7619;<em>Recycler les premie?res couronnes des villes globales : politiques d’ame?nagement urbain et restructurations des banlieues industrielles de Paris et New York </em>;ALBECKERM-F;2014;travail_univ;CRIA;;1b_territ_metro,2b_systemes_villes
7620;<em>L'Union europénne et l'aménagement de son espace</em>;SANTAMARIAF;2015;travail_univ;CRIA;;4b_union_europeenne
7621;<em>Cartographie sensible. Tracer une géographie du vécu par la recherche-création.</em>;OLMEDOE;2015;travail_univ;EHGO;;6b_ecriture_geo
7622;<em>Sur le front. Pour une approche géographique du front d'urbanisation: lotissements, voisinages, trajectoires (vol. 1)</em>;LEGOIXR;2013;travail_univ;PARIS;;1_recompo_territoire_metro
7670;Cybergeo : Revue européenne de géographie. Une success story de l'accès ouvert;KOSMOPOULOSC;2016;article;;;hors_axe
7714;<em>Présentation de VariSHS (Valorisation des ingénieurs en SHS)</em>;KOSMOPOULOSC,LeHayViviane;2016;conf_invite;;;hors_axe
7713;<em>Edition et Recherche, vingt ans d'anticipation</em>;KOSMOPOULOSC,PumainD;2016;communication;;;hors_axe
7715;<em>Cybergeo, vingt ans d'engagement dans l'accès ouvert</em>;KOSMOPOULOSC;2016;conf_invite;;;hors_axe
7719;<em>Géographies. Epistémologie et histoire des savoirs sur l’espace</em>;CLERCP;2012;dir_ouvrage;EHGO;;6_geo_pratiques
7720;Athens: from Urban Planning to Urban Geopolitics;PRÉVÉLAKISG;2012;divers;PARIS;;1_recompo_territoire_metro
7721;Le piège géopolitique de la crise grecque;PRÉVÉLAKISG;2012;article;PARIS;;4_reseau_territoires
7722;Der Griechische Knoten;PRÉVÉLAKISG;2012;article;PARIS;;4_reseau_territoires
7723;<em>La place des morts dans les mégalopoles d’Asie orientale</em>;AVELINE-DUBACHN;2013;dir_ouvrage;CRIA;;1_recompo_territoire_metro
7724;Nihon no sôsôbijinesu to shisha no kûkan, Yoroppajin no me kara mite » (le business des funérailles et les espaces mortuaires au Japon, un point du vue d’observateur européen);AVELINE-DUBACHN;2013;article;CRIA;;1_recompo_territoire_metro
7725;Finance Capital Launches an Assault on Real Estate;AVELINE-DUBACHN;2013;article_revue;CRIA;;1_recompo_territoire_metro
7726;The diverse patterns of REIT investment in Asia, a comparison between Hong Kong and Tokyo ;AVELINE-DUBACHN;2013;communication;CRIA;;1_recompo_territoire_metro
7727;Foreign investment in China real estate, global versus régional investment strategies ;AVELINE-DUBACHN;2013;communication;CRIA;;1_recompo_territoire_metro
7728;La financiarisation des marchés immobiliers en Asie de l’Est, comparaison Tokyo et Hong Kong (en japonais);AVELINE-DUBACHN;2013;conf_invite;CRIA;;1_recompo_territoire_metro
7729;Traduction Français-japonais  du chapitre d'ouvrage de R. Takamura (2013) : Les espaces funéraires à Séoul, une histoire marquée par l’expérience coloniale;AVELINE-DUBACHN;2013;chapitre;CRIA;;1_recompo_territoire_metro
7730;La destruction créatrice: éclatement du modèle de tombe familiale et libération des forces d'innovation dans l'industrie funéraire nipponne;AVELINE-DUBACHN;2013;chapitre;CRIA;;1_recompo_territoire_metro
7731;La renaissance de l'industrie funéraire à Shanghai, cas exemplaire pour la Chine;AVELINE-DUBACHN;2013;chapitre;CRIA;;1_recompo_territoire_metro
7732;Au prisme de la ville ‘privée’, retour sur les trajectoires urbaines de Tokyo et Hong Kong ;AVELINE-DUBACHN;2013;chapitre;CRIA;;1_recompo_territoire_metro
7733;<em> en japonais pour le quotidien Asahi Shimbun de Kita-Kyushu sur les résultats de notre recherche sur la revitalisation de Kita-Kyushu</em>;AVELINE-DUBACHN;2013;media;CRIA;;1_recompo_territoire_metro
7734;Les défis du déclin démographique et de la croissance métropolitaine, focale sur les expérimentations territoriales au Japon et au Canada;AVELINE-DUBACHN,FAUREAGAUTIERM;2013;article;CRIA;;1_recompo_territoire_metro
7735;<em> Spatial Knowledge Management in Urban Local Government: E-Governance in India, Brazil, South Africa, and Peru</em>;BAUDI,SCOTTD,PFEFFERK,SYDENSTRICKER-NETOJ,DENISE,CONSUELOMUGURUZAMINAYL;2013;rapport;PARIS;;1_recompo_territoire_metro
7736;<em>notice « Dhaka »</em>;DENISE;2013;divers;PARIS;;1_recompo_territoire_metro
7737;<em>Le Caire, une effervescence populaire</em>;DENISE;2013;divers;PARIS;;1_recompo_territoire_metro
7738;Analysis of the Cascading Disasters that Occurred In Japan In March 2011 Using Ontology of Risk;DUBOS-PAILLARDE,PROVITOLOD;2013;communication;PARIS;;3_nouvelle_modelisation
7739;Intermediate cities in the US : discussing the thresholds of a category;DUROUDIERS;2013;communication;PARIS;;2_dynamique_reseau
7740;Identification of International Media Events by Spatial and Temporal Aggregation of RSS Flows of Newspapers. Application to the Case of the Syrian Civil War between May 2011 and December 2012.;GIRAUDT,GRASLANDC,LAMARCHE-PERRINR,DEMAZEAUY,VINCENTJM;2013;communication;PARIS;;2_dynamique_reseau
7741;Dilemmes de la réforme régional tunisienne ;GRASLANDC,BARONM,BENNASRA,GUERIN-PACEF,DERUFFRAYS;2013;communication;PARIS;;4_reseau_territoires
7742;<em>Avoir 20 ans en Tunisie : Des visions intérieures et littorales</em>;GRASLANDC,GUERIN-PACEF;2013;media;PARIS;;4_reseau_territoires
7743;Une famille de mesures du niveau et de la dynamique d’internationalisation des territoires;GRASLANDC,LETEXIERM;2013;communication;PARIS;;2_dynamique_reseau
7744;Urban transformations in Europe and the Urban Transformation of Europe;PETSIMERISP;2013;conf_invite;PARIS;;1_recompo_territoire_metro
7745;Ordine, Spazio, Divisione: analisi dei modelli e pratiche nelle metropoli europee del primo novecento;PETSIMERISP;2013;conf_invite;PARIS;;1_recompo_territoire_metro
7746;‘Citius, altius, fortius’ Producing space for cosmopolis, urban development in Olympic cities in Europe.;PETSIMERISP;2013;communication;PARIS;;1_recompo_territoire_metro
7747;Citta? e urbanizzazione in Europa in un contesto di crisi economica;PETSIMERISP;2013;conf_invite;PARIS;;1_recompo_territoire_metro
7748;Measuring and interpreting ethnic segregation in European Metropoli: recent analysis from Spain and Italy;PETSIMERISP,SANCHEZAGUILERAD;2013;conf_invite;PARIS;;1_recompo_territoire_metro
7749;<em>Géopolitique des civilizations. Huntington, 20 ans après</em>;PRÉVÉLAKISG;2013;dir_ouvrage;PARIS;;4_reseau_territoires
7750;--------;PRÉVÉLAKISG;2013;article;PARIS;;1_recompo_territoire_metro
7751;Introduction;PRÉVÉLAKISG;2013;chapitre;PARIS;;4_reseau_territoires
7752;The Paper Promises of Digitization: Digitizing Spatial Information for Planning in the Chennai Metropolis;RAMANB,DENISE;2013;article_revue;PARIS;;1_recompo_territoire_metro
7753;Gentrification processes : how many ? How resistible ? The case of Metropolitan Paris (1982-2007);RHEINC;2013;communication;PARIS;;1_recompo_territoire_metro
7754;Densités et inégalités socioéconomiques dans les Hauts-de-Seine;RHEINC;2013;divers;PARIS;;1_recompo_territoire_metro
7755;L'Etat, théories et méthodes dans une perspective pluridisciplinaire;RHEINC;2013;divers;PARIS;;1_recompo_territoire_metro
7756;Structures sociodémographiqus et dynamiques urbaines dans la métropole parisienne;RHEINC;2013;divers;PARIS;;1_recompo_territoire_metro
7757;Irregular migration to Southern European Islands ;SCHMOLLC;2013;communication;PARIS;1_europe_mondialisation;hors_axe
7758;Introvabile Europa?  Seconde generazioni e identità europea, una zona d’ombra nelle ricerche francesi;SCHMOLLC;2013;communication;PARIS;1_europe_mondialisation;hors_axe
7759;Gendered geographies of Power in Borderland Europe;SCHMOLLC;2013;communication;PARIS;1_europe_mondialisation;hors_axe
7760;<em>La campagne, autrement</em>;WEBERS,ZRINSCAKG;2013;dir_ouvrage;PARIS;;1_recompo_territoire_metro
7761;La campagne pour elle-même;WEBERS,ZRINSCAKG;2013;chapitre;PARIS;;1_recompo_territoire_metro
7762;Pour une géographie des pratiques socio-culturelles rurales : essai sur les lotos des campagnes;ZRINSCAKG;2013;article_revue;PARIS;1_europe_mondialisation;1_recompo_territoire_metro
7763;Les inégalités de santé respiratoire entre les villes. Dimensions socio-économiques et environnementales ;ASCHAN-LEYGONIEC,BAUDET-MICHELS;2014;article_revue;PARIS;;2b_systemes_villes
7764;The impediments of REIT development in China — beyond the “immaturity” of China's finance and investment-grade property supply ;AVELINE-DUBACHN;2014;communication;CRIA;;1b_territ_metro
7765;Japon-Chine, d’une bulle l’autre ?;AVELINE-DUBACHN;2014;article;CRIA;;1b_territ_metro
7766;The response to urban and regional shrinkage by railway operators, an approach from a French perspective;AVELINE-DUBACHN;2014;conf_invite;CRIA;;1b_territ_metro
7767;<em>Les moteurs de l’innovation dans l’industrie funéraire japonaise</em>;AVELINE-DUBACHN;2014;media;CRIA;;1b_territ_metro
7768;New patterns of property investment in ‘post-bubble’ Tokyo : the shift from land to real estate as a financial asset;AVELINE-DUBACHN;2014;chapitre;CRIA;;1b_territ_metro
7769;Understanding globalization in urban Asia moving from single to plural dimensions and scales;AVELINE-DUBACHN;2014;chapitre;CRIA;;1b_territ_metro
7770;<em>Globalization and new intra-urban dynamics in Asian cities</em>;AVELINE-DUBACHN,JOUS-C,HSIAOMed;2014;dir_ouvrage;CRIA;;1b_territ_metro
7771;<em>Mapping City Visions: Integrating Mega-projects in Urban Development</em>;BAUDI,DENISE,PFEFFERK,SYDENSTRICKER-NETOJ,SCOTTD,SUTHERLANDC,RICHTERC;2014;rapport;PARIS;;1b_territ_metro
7772;<em>Participatory 'Spatial' Knowledge Management Configurations in Metropolitan Governance Networks for Sustainable Development</em>;BAUDI,PFEFFERK,SCOTTD,DENISE,SYDENSTRICKER-NETOJ;2014;rapport;PARIS;;1b_territ_metro
7773;Digital and spatial knowledge management in urban governance: Emerging issues in India, Brazil, South Africa, and Peru;BAUDI,SCOTTD,PFEFFERK,SYDENSTRICKER-NETOJ,DENISE;2014;article_revue;PARIS;;1b_territ_metro
7774;<em>Les enjeux de l'élection européenne cartes sur table</em>;BECKOUCHEP,BESNARDP,GRASLANDC,LAMBERTN,PECOUTH,RICHARDY,ZANINC;2014;media;PARIS;;4b_union_europeenne
7775;Ressource en bois?: un matériau renouvelable mais dans quelles limites??;BOULIERJ;2014;communication;PARIS;;3b_explo_modelisation
7776;Evénement international, agenda médiatique et vision du monde : que peuvent nous apprendre les flux RSS des grands médias de presse internationale;BRENNETOT,GIRAUDT,GRASLANDC,LAMARCHE-PERRINR,MATHIANH,PLUMEJEAUDS,DERUFFRAYS,SEVEROM;2014;proceedings;PARIS;;2b_systemes_villes
7777;Qui gouverne les portes d'entrée dans le Grand Paris?;CATTANN;2014;conf_invite;PARIS;4_mobilite;hors_axe
7778;<em>Les pratiques du titrement dans les villes en développement. Trois cas d’étude (Inde, Éthiopie, Mauritanie)</em>;CHOPLINA,PLANELS,DENISE,FIQUETE,RAMANB,DUPRETB;2014;rapport;PARIS;;1b_territ_metro
7779;La machine à anticiper le monde;DELORMEC,GRASLANDC,LAMARCHE-PERRINM;2014;vulgarisation;PARIS;;2b_systemes_villes
7780;<em>Ville, urbanisation et propriété : Egypte, Sud-Soudan et Inde. </em>;DENISE;2014;travail_univ;PARIS;;1b_territ_metro,2b_systemes_villes
7781;<em>Des géographes et des guerres</em>;DEPRESTF;2014;divers;EHGO;;5b_savoir_espace_situation
7782;De l'ontologie du domaine de la croissance urbaine à celle d'un modèle de croissance dynamique sour SpaCelle;DUBOS-PAILLARDE,LANGLOISP;2014;chapitre;PARIS;;1b_territ_metro,3b_explo_modelisation
7783;<em>Simulation prospective des dynamiques d’occupation des sols à l’horizon 2050 dans le triangle Aix en Provence – Manosque et Cavaillon</em>;DUBOS-PAILLARDE,LANGLOISP,TAILLANDIERP,etSAMIER;2014;rapport;PARIS;;1b_territ_metro,3b_explo_modelisation
7784;Measure the trajectories of social discontinuities: the case of Tampa, FL;DUROUDIERS;2014;communication;PARIS;;1b_territ_metro
7785;Les divisions socio-spatiales dans les villes intermédiaires des Etats-Unis. Perspectives de recherche à partir de la notion de discontinuité;DUROUDIERS;2014;article_revue;PARIS;;1b_territ_metro
7786;Chroniques mar(S/L)iennes : le territoire comme agrégateur spatio-temporel de trajectoires;GRASLANDC,VINCENTJM,DERUFFRAYS;2014;proceedings;PARIS;;3b_explo_modelisation
7787;<em>Engaging with Sustainability Issues in Metropolitan Chennai.</em>;KENNEDYL,VARRELA,DENISE,DUPONTV,DHANALAKSHMIR,ROUMEAUS,SAHARANT;2014;rapport;PARIS;;1b_territ_metro
7788;Recent Mobility Dynamics of Southern European Urban Systems : from de-urbanization to reurbanization ? ;PETSIMERISP;2014;communication;PARIS;;1b_territ_metro
7789;Housing and Urban Residential Segregation: european case studies;PETSIMERISP;2014;conf_invite;PARIS;;1b_territ_metro
7790;Has Greater London Sleepwalking to Segregation? A Diachronic Analysis;PETSIMERISP,BALLS;2014;chapitre;PARIS;;1b_territ_metro
7791;Social segregation in Italy: the cases of Milan and Turin;PETSIMERISP,RIMOLDI;2014;communication;PARIS;;1b_territ_metro
7792;Une ontologie conceptuelle du domaine des risques et des catastrophes;PROVITOLOD,DUBOS-PAILLARDE,MULLERJP;2014;chapitre;PARIS;;3b_explo_modelisation
7793;<em>Les comportements de foule en situation de catastrophe : les comprendre pour mieux les prévenir.</em>;PROVITOLOD,DUBOS-PAILLARDE,VERDIEREN,LANZAV,CHARRIERR,BERTELLEC,AZIZ-ALLOUIMA;2014;rapport;PARIS;;3b_explo_modelisation
7794;Contemporary poverty as a social construct;RHEINC;2014;communication;PARIS;;1b_territ_metro
7795;Caractéristiques socio-démographiques et composition des parcs de logements des zones de bruit autour de l'aéroport de Roissy-Charles de Gaulle;RHEINC;2014;conf_invite;PARIS;;1b_territ_metro
7796;Formes urbaines, modes d'occupation du sol et composition sociale en zone urbaine dense : des relations inattendues à Paris;RHEINC,PALIBRKM;2014;article_revue;PARIS;;1b_territ_metro
7797;<em>Contested Meanings of Slum in Indian Cities: Implications (Beyond) RAY</em>;RICHTERC,MISCIONEG,PFEFFERK,BAUDI,DENISE;2014;rapport;PARIS;;1b_territ_metro
7798;Doing Gender Geographies without Geographers. Some critical notes on the Gender Turn within French Geography;SCHMOLLC;2014;communication;PARIS;4_mobilite;hors_axe
7799;Islands as borderlands;SCHMOLLC;2014;communication;PARIS;4_mobilite;hors_axe
7800;The future of India's urbanization;SWERTSE,PUMAIND,DENISE;2014;article_revue;PARIS;;2b_systemes_villes
7801;Mathematical modeling of human behaviors during catastrophic events;VERDIEREN,LANZAV,CHARRIERR,PROVITOLOD,DUBOS-PAILLARDE,BERTELLEC,AZIZ-ALAOUIMA;2014;communication;PARIS;;3b_explo_modelisation
7802;Comment évaluer l'exposition aux pesticides de l’air en population générale ? Enseignements d’une revue bibliographique ;ASCHAN-LEYGONIEC,BAUDET-MICHELS,HARPETC,AUGENDREM,LAVIEE,GRESILLONE,HECHINGERM;2015;article_revue;PARIS;;3b_explo_modelisation
7803;<em>‘rail privé’ au Japon</em>;AVELINE-DUBACHN;2015;media;CRIA;;1b_territ_metro
7804;<em>Le Grand Tokyo, une mégalopole « à géométrie variable »</em>;AVELINE-DUBACHN;2015;media;CRIA;;1b_territ_metro
7805;Complexités et enjeux des mailles territoriales. Approches franco-tunisiennes par les mesures ;BARONM,GRASLANDC,DERUFFRAYS,BENNASRA;2015;communication;PARIS;;4b_union_europeenne
7806;Reprint of: Digital and spatial knowledge management in urban governance: Emerging issues in India, Brazil, South Africa, and Peru;BAUDI,SCOTTD,PFEFFERK,SYDENSTRICKER-NETOJ,DENISE;2015;article_revue;PARIS;;1b_territ_metro
7807;Explorer la rétraction dans l’espace : les services de soins dans le système urbain français;BAUDET-MICHELS;2015;article_revue;PARIS;;2b_systemes_villes
7808;Le monde vu par les étudiants de Sfax;BELAREMM,BENNASRA,GRASLANDC;2015;article_revue;PARIS;;4b_union_europeenne
7809;Mobilités et polycentrisme dans l'aire métropolitaine parisienne;BERROIRS,DELAGEM;2015;communication;PARIS;;1b_territ_metro
7810;<em>Chapitre : Habiter les densités intermédiaires : lieux pratiqués, lieux d’ancrage et hauts lieux, in: Desjardins X., Berroir S., Fleury A., Quéva C. (dir), Lieux et hauts-lieux des densités intermédiaires. Rapport pour le PUCA (Plan Urbanisme Construction Architecture)</em>;BERROIRS,DELAGEM,FLEURYA,FOLS,GUÉROISM,MAULATJ,RAADL,VALLEEJ;2015;rapport;CRIA,PARIS;4_mobilite;1b_territ_metro
